#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
15448	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Xia W (2004)	14737100	180889	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15449	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Vazquez-Martin A (2011)	20658522	180888	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15450	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Grana TM (2003)	14633707	180885	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15451	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Wood ER (2004)	15374980	180884	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15452	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Johnston SR (2006)	16894399	180887	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15453	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Xia W (2002)	12214266	180886	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15454	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Langer CJ (2004)	14967461	180881	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15455	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Chen X (2002)	11752352	171740	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15456	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Tevaarwerk AJ (2010)	20110044	180883	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15457	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	antagonist	target	Medina PJ (2008)	18803986	180882	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15458	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Zhou H (2004)	14751502	180891	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15459	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Burris HA (2004)	15163842	180890	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15460	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Xia W (2004)	14737100	180889	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15461	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Vazquez-Martin A (2011)	20658522	180888	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15462	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Grana TM (2003)	14633707	180885	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15463	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Wood ER (2004)	15374980	180884	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15464	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Johnston SR (2006)	16894399	180887	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15465	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Xia W (2002)	12214266	180886	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15466	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Langer CJ (2004)	14967461	180881	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15467	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Chen X (2002)	11752352	171740	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15468	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Tevaarwerk AJ (2010)	20110044	180883	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15469	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	antagonist	target	Medina PJ (2008)	18803986	180882	1246	Lapatinib	GW 572016|N-{3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}-6-[5-({[2-(methylsulfonyl)ethyl]amino}methyl)-2-furyl]-4-quinazolinamine|Lapatinib tosilate hydrate|N-(3-chloro-4-((3-Fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine|FMM|Tykerb	tykerb	DRUGBANK	DB01259	C29H26ClFN4O4S	small molecule	L01XE07	231277-92-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	BCFGMOOMADDAQU-UHFFFAOYSA-N
15594	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Heymach JV (2006)	16857825	180948	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15595	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Cohen RB (2003)	12620146	180949	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15596	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Chen X (2002)	11752352	171740	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15597	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Foon KA (2004)	14967460	180947	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15598	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Keating GM (2010)	20481659	180957	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15599	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Yang XD (2001)	11255078	180956	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15600	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Segaert S (2005)	16012181	180955	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15601	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Lynch DH (2002)	11894013	180954	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15602	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Saadeh CE (2007)	17355997	180953	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15603	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Wu M (2008)	18343240	180952	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15604	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Jean GW (2008)	18503402	180951	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15605	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	suppressor	target	Keating GM (2010)	20623992	180950	1256	Panitumumab	ABX-EGF	vectibix	DRUGBANK	DB01269	-	biologic	L01XC08	339177-26-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15679	107250	799	-	CALCR	CRT|CT-R|CTR|CTR1	9606	Homo sapiens	agonist	target	Roth JD (2009)	19273748	181015	1265	Pramlintide	-	symlinpen	DRUGBANK	DB01278	C171H267N51O53S2	biologic	A10BX05	151126-32-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15680	107250	799	-	CALCR	CRT|CT-R|CTR|CTR1	9606	Homo sapiens	agonist	target	Qi T (2008)	18593822	181014	1265	Pramlintide	-	symlinpen	DRUGBANK	DB01278	C171H267N51O53S2	biologic	A10BX05	151126-32-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15681	107250	799	-	CALCR	CRT|CT-R|CTR|CTR1	9606	Homo sapiens	agonist	target	Lutz TA (2010)	20357016	181011	1265	Pramlintide	-	symlinpen	DRUGBANK	DB01278	C171H267N51O53S2	biologic	A10BX05	151126-32-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15682	107250	799	-	CALCR	CRT|CT-R|CTR|CTR1	9606	Homo sapiens	agonist	target	Qi T (2010)	20015292	181010	1265	Pramlintide	-	symlinpen	DRUGBANK	DB01278	C171H267N51O53S2	biologic	A10BX05	151126-32-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15683	107250	799	-	CALCR	CRT|CT-R|CTR|CTR1	9606	Homo sapiens	agonist	target	Nyholm B (2001)	11772274	181013	1265	Pramlintide	-	symlinpen	DRUGBANK	DB01278	C171H267N51O53S2	biologic	A10BX05	151126-32-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15684	107250	799	-	CALCR	CRT|CT-R|CTR|CTR1	9606	Homo sapiens	agonist	target	Hay DL (2004)	15494035	181012	1265	Pramlintide	-	symlinpen	DRUGBANK	DB01278	C171H267N51O53S2	biologic	A10BX05	151126-32-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	-
15978	108833	2559	-	GABRA6	-	9606	Homo sapiens	potentiator	target	Mehta AK (1999)	10209232	174569	1315	Amobarbital	5-Ethyl-5-(3-methylbutyl)-2,4,6(1H,3H,5H)-pyrimidinetrione|5-Ethyl-5-isopentylbarbituric acid|Amylobarbitone|Barbamyl|5-Ethyl-5-isoamylbarbituric acid|Amobarbital|Amytal|5-Ethyl-5-(3-methylbutyl)barbituric acid|Barbamil	amytal sodium pulvule 222 0.2g	DRUGBANK	DB01351	C11H18N2O3	small molecule	N05CA02	57-43-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VIROVYVQCGLCII-UHFFFAOYSA-N
15979	108833	2559	-	GABRA6	-	9606	Homo sapiens	potentiator	target	Yamakura T (2001)	11264449	174568	1315	Amobarbital	5-Ethyl-5-(3-methylbutyl)-2,4,6(1H,3H,5H)-pyrimidinetrione|5-Ethyl-5-isopentylbarbituric acid|Amylobarbitone|Barbamyl|5-Ethyl-5-isoamylbarbituric acid|Amobarbital|Amytal|5-Ethyl-5-(3-methylbutyl)barbituric acid|Barbamil	amytal sodium pulvule 222 0.2g	DRUGBANK	DB01351	C11H18N2O3	small molecule	N05CA02	57-43-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VIROVYVQCGLCII-UHFFFAOYSA-N
16001	108833	2559	-	GABRA6	-	9606	Homo sapiens	potentiator	target	Mehta AK (1999)	10209232	174569	1316	Aprobarbital	5-Allyl-5-isopropylbarbituric acid|Alurate|5-Allyl-5-isopropylpyrimidine-2,4,6(1H,3H,5H)-trione|5-Isopropyl-5-allylbarbituric acid|Aprobarbital|Allypropymal|5-(1-Methylethyl)-5-(2-propenyl)-2,4,6(1H,3H,5H)-pyrimidinetrione	-	DRUGBANK	DB01352	C10H14N2O3	small molecule	N05CA05	77-02-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UORJNBVJVRLXMQ-UHFFFAOYSA-N
16002	108833	2559	-	GABRA6	-	9606	Homo sapiens	potentiator	target	Yamakura T (2001)	11264449	174568	1316	Aprobarbital	5-Allyl-5-isopropylbarbituric acid|Alurate|5-Allyl-5-isopropylpyrimidine-2,4,6(1H,3H,5H)-trione|5-Isopropyl-5-allylbarbituric acid|Aprobarbital|Allypropymal|5-(1-Methylethyl)-5-(2-propenyl)-2,4,6(1H,3H,5H)-pyrimidinetrione	-	DRUGBANK	DB01352	C10H14N2O3	small molecule	N05CA05	77-02-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UORJNBVJVRLXMQ-UHFFFAOYSA-N
16027	108833	2559	-	GABRA6	-	9606	Homo sapiens	potentiator	target	Mehta AK (1999)	10209232	174569	1317	Butethal	Butobarbitone|Butobarbital|Butethal|Neonal	-	DRUGBANK	DB01353	C10H16N2O3	small molecule	N05CA03	77-28-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	STDBAQMTJLUMFW-UHFFFAOYSA-N
16028	108833	2559	-	GABRA6	-	9606	Homo sapiens	potentiator	target	Yamakura T (2001)	11264449	174568	1317	Butethal	Butobarbitone|Butobarbital|Butethal|Neonal	-	DRUGBANK	DB01353	C10H16N2O3	small molecule	N05CA03	77-28-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	STDBAQMTJLUMFW-UHFFFAOYSA-N
16050	108833	2559	-	GABRA6	-	9606	Homo sapiens	potentiator	target	Mehta AK (1999)	10209232	174569	1318	Heptabarbital	Heptabarbital|Heptabarbum|Medapan|Heptamal|Heptabarbitone|Medomine|Heptbarbital|Heptabarb|Heptamalum|Heptadorm	-	DRUGBANK	DB01354	C13H18N2O3	small molecule	N05CA11	509-86-4	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	PAZQYDJGLKSCSI-UHFFFAOYSA-N
